"","player_id","round","kickoff_time","opponent_team","was_home","team_h_score","team_a_score","value","transfers_balance","selected","transfers_in","transfers_out","total_points","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","name","team","pos"
"380",380,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,60,0,399943,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,28,"0.0","0.0","0.0","0.0",0,0,0,5,3,1,1,0,87,77,0,0,0,0,0,0,0,0,0,"Vertonghen","Spurs","Defender"
"381",381,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,55,0,134281,0,0,11,90,1,0,1,0,0,0,0,1,0,0,0,36,"0.0","0.0","0.0","0.0",0,0,0,4,5,2,1,0,75,68,0,0,0,0,2,0,0,2,0,"Davies","Spurs","Defender"
"382",382,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,55,0,161833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trippier","Spurs","Defender"
"383",383,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,45,0,13586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wimmer","Spurs","Defender"
"384",384,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,50,0,177730,0,0,3,90,0,0,1,0,0,0,0,0,0,0,0,13,"0.0","0.0","0.0","0.0",0,0,0,3,5,0,0,0,89,80,0,0,0,0,0,0,0,0,1,"Dier","Spurs","Midfielder"
"385",385,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,50,0,98847,0,0,3,89,0,0,1,0,0,0,0,0,0,0,0,22,"0.0","0.0","0.0","0.0",0,0,0,0,9,1,2,0,86,83,0,0,0,0,1,0,0,1,4,"Dembélé","Spurs","Midfielder"
"386",386,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,65,0,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lamela","Spurs","Midfielder"
"387",387,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,95,0,570759,0,0,9,90,0,2,1,0,0,0,0,0,0,0,0,36,"0.0","0.0","0.0","0.0",0,1,1,1,1,3,0,0,67,61,0,0,0,0,0,0,2,0,1,"Eriksen","Spurs","Midfielder"
"388",388,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,95,0,1512564,0,0,8,81,1,0,1,0,0,0,0,0,0,0,0,25,"0.0","0.0","0.0","0.0",0,0,0,1,5,0,2,1,31,24,0,0,0,0,5,0,0,4,0,"Alli","Spurs","Midfielder"
"389",389,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,50,0,44364,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,0,0,1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,"Wanyama","Spurs","Midfielder"
"390",390,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,80,0,37255,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,7,"0.0","0.0","0.0","0.0",0,0,1,0,3,1,0,0,25,23,0,0,0,0,0,1,0,0,0,"Son","Spurs","Midfielder"
"391",391,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,50,0,5044,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,"Winks","Spurs","Midfielder"
"392",392,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,55,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nkoudou","Spurs","Midfielder"
"393",393,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,55,0,13211,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,4,"0.0","0.0","0.0","0.0",0,0,0,1,2,2,2,0,28,22,0,0,0,0,3,0,1,2,1,"Sissoko","Spurs","Midfielder"
"394",394,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,125,0,1473220,0,0,1,90,0,0,1,0,0,0,0,1,0,0,0,-6,"0.0","0.0","0.0","0.0",0,0,0,1,2,2,0,0,16,15,0,2,0,0,3,0,2,1,1,"Kane","Spurs","Forward"
"395",395,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,75,0,11771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Janssen","Spurs","Forward"
"396",396,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pantilimon","Watford","Goalkeeper"
"397",397,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,72559,0,0,1,90,0,0,0,3,0,0,0,0,0,2,0,10,"9.8","0.0","0.0","1.0",0,0,0,1,14,0,0,0,37,19,1,0,0,0,0,0,0,1,0,"Gomes","Watford","Goalkeeper"
"398",398,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,21752,0,0,1,90,0,0,0,3,0,0,0,0,0,0,0,14,"32.6","0.5","2.0","3.5",0,0,0,12,6,0,1,0,51,31,0,0,0,0,1,0,0,1,0,"Kaboul","Watford","Defender"
"399",399,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cathcart","Watford","Defender"
"400",400,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,23351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prödl","Watford","Defender"
"401",401,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,19384,0,0,4,90,0,1,0,3,0,0,0,0,0,0,0,22,"36.6","14.6","5.0","5.6",0,0,1,11,4,1,0,0,25,17,0,0,0,1,3,0,1,0,2,"Holebas","Watford","Defender"
"402",402,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,19335,0,0,7,90,1,0,0,3,0,0,0,0,0,0,0,24,"49.2","0.3","40.0","9.0",0,0,0,5,1,0,1,0,40,29,0,0,0,0,0,0,0,0,0,"Britos","Watford","Defender"
"403",403,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kabasele","Watford","Defender"
"404",404,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,13324,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,4,"1.4","0.3","0.0","0.2",0,0,0,1,2,0,1,0,8,6,0,0,0,0,0,0,0,1,0,"Janmaat","Watford","Defender"
"405",405,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,40,0,171365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariappa","Watford","Defender"
"406",406,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,40,0,64421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mason","Watford","Defender"
"407",407,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,5241,0,0,1,72,0,0,0,3,0,0,0,0,0,0,0,11,"0.0","0.0","0.0","0.0",0,0,0,3,1,0,1,0,31,24,0,0,0,0,1,0,0,0,1,"Kiko Femenía","Watford","Defender"
"408",408,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,8190,0,0,2,90,0,0,0,3,0,0,0,0,0,0,0,8,"3.2","4.2","2.0","0.9",0,0,0,1,4,0,0,0,42,30,0,0,0,0,1,0,0,0,0,"Cleverley","Watford","Midfielder"
"409",409,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,309813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Capoue","Watford","Midfielder"
"410",410,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,10651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Behrami","Watford","Midfielder"
"411",411,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berghuis","Watford","Midfielder"
"412",412,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,3796,0,0,2,90,0,0,0,3,0,0,0,0,0,0,0,-2,"6.8","19.0","0.0","2.6",0,1,0,1,3,1,0,0,31,15,0,0,0,0,5,1,0,6,1,"Amrabat","Watford","Midfielder"
"413",413,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Success","Watford","Midfielder"
"414",414,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,1207,0,0,9,90,1,0,0,3,0,0,0,0,0,0,2,36,"48.6","25.2","35.0","10.9",0,0,0,3,11,2,1,0,73,60,0,0,0,0,1,0,0,2,3,"Doucouré","Watford","Midfielder"
"415",415,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,60,0,10004,0,0,1,48,0,0,0,1,0,0,0,0,0,0,0,4,"0.4","0.0","18.0","1.8",0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,1,"Pereyra","Watford","Midfielder"
"416",416,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes","Watford","Midfielder"
"417",417,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,65,0,38457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deeney","Watford","Forward"
"418",418,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,6536,0,0,7,62,1,0,0,3,0,0,0,0,0,0,1,26,"35.2","16.8","33.0","8.5",0,0,0,0,1,1,0,0,16,13,0,0,0,0,4,1,0,3,3,"Okaka","Watford","Forward"
"419",419,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zárate","Watford","Forward"
"420",420,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,40,0,186295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myhill","West Brom","Goalkeeper"
"421",421,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,604214,0,0,7,90,0,0,1,0,0,0,0,0,0,2,1,25,"14.6","0.0","0.0","1.5",0,0,0,0,10,0,0,0,20,6,0,0,0,0,0,0,0,0,0,"Foster","West Brom","Goalkeeper"
"422",422,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,13029,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,"15.6","1.1","0.0","1.7",0,0,0,3,7,0,2,0,26,19,0,0,0,0,1,0,0,0,0,"Nyom","West Brom","Defender"
"423",423,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,33974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Evans","West Brom","Defender"
"424",424,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,247072,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,"21.0","0.0","0.0","2.1",0,0,0,11,4,0,0,0,20,14,0,0,0,0,0,0,0,1,0,"Dawson","West Brom","Defender"
"425",425,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,99420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McAuley","West Brom","Defender"
"426",426,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,9248,0,0,3,90,0,0,1,0,0,0,0,0,0,0,0,13,"15.4","38.3","6.0","6.0",0,0,0,1,9,3,1,0,33,22,0,0,0,0,1,0,0,0,0,"Livermore","West Brom","Midfielder"
"427",427,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,60,0,34759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chadli","West Brom","Midfielder"
"428",428,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,55,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Morrison","West Brom","Midfielder"
"429",429,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,17803,0,0,2,90,0,0,1,0,0,0,0,1,0,0,0,4,"8.8","0.9","14.0","2.4",0,0,0,8,5,0,0,0,17,16,0,0,0,0,0,0,2,2,0,"Yacob","West Brom","Midfielder"
"430",430,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,5761,0,0,3,90,0,0,1,0,0,0,0,0,0,0,0,13,"21.4","25.9","5.0","5.2",0,1,0,2,4,2,5,0,13,11,0,0,0,0,3,1,2,2,0,"McClean","West Brom","Midfielder"
"431",431,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leko","West Brom","Midfielder"
"432",432,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,60,0,114646,0,0,3,71,0,0,1,0,0,0,0,0,0,0,0,7,"6.8","31.0","16.0","5.4",0,0,0,3,3,2,0,0,18,13,0,0,0,0,3,0,1,0,1,"Phillips","West Brom","Midfielder"
"433",433,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,2503,0,0,3,69,0,0,1,0,0,0,0,0,0,0,0,6,"3.2","1.3","0.0","0.5",0,0,0,2,2,0,0,0,12,10,0,0,0,0,0,0,0,1,0,"Field","West Brom","Midfielder"
"434",434,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,55,0,5228,0,0,8,90,0,1,1,0,0,0,0,0,0,0,2,29,"29.8","42.3","0.0","7.2",0,1,1,2,6,3,3,0,27,8,0,0,0,0,1,0,0,1,0,"Brunt","West Brom","Midfielder"
"435",435,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,65,0,87183,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,"2.0","0.3","7.0","0.9",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"Rondón","West Brom","Forward"
"436",436,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,36081,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,-5,"0.0","0.5","4.0","0.0",0,0,0,0,1,0,0,0,4,2,0,0,0,0,2,0,1,2,0,"Robson-Kanu","West Brom","Forward"
"437",437,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,60,0,120452,0,0,1,87,0,0,1,0,0,0,0,1,0,0,0,-6,"3.2","22.5","72.0","9.8",0,0,0,0,2,2,0,0,20,12,0,0,0,0,4,1,2,4,0,"Rodriguez","West Brom","Forward"
"438",438,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,24951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adrián","West Ham","Goalkeeper"
"439",439,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Randolph","West Ham","Goalkeeper"
"440",440,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,50,0,94959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fonte","West Ham","Defender"
"441",441,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Collins","West Ham","Defender"
"442",442,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,50,0,75418,0,0,0,90,0,0,0,4,0,0,0,0,0,0,0,19,"0.0","0.0","0.0","0.0",0,0,0,10,8,0,1,0,46,40,0,0,0,0,0,0,0,0,0,"Reid","West Ham","Defender"
"443",443,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,50,0,25136,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,"Cresswell","West Ham","Defender"
"444",444,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,48392,0,0,-1,90,0,0,0,4,0,0,0,1,0,0,0,10,"0.0","0.0","0.0","0.0",0,0,0,9,4,0,0,0,44,35,0,0,0,0,0,0,0,0,0,"Ogbonna","West Ham","Defender"
"445",445,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,10821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Byram","West Ham","Defender"
"446",446,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,10420,0,0,1,80,0,0,0,2,0,0,0,0,0,0,0,14,"0.0","0.0","0.0","0.0",0,0,0,6,4,0,3,0,24,21,0,0,0,1,0,0,0,1,0,"Masuaku","West Ham","Defender"
"447",447,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,50,0,150926,0,0,-1,90,0,0,0,4,0,0,0,1,0,0,0,11,"0.0","0.0","0.0","0.0",0,0,0,8,4,0,2,0,31,21,0,0,0,0,0,0,0,1,0,"Zabaleta","West Ham","Defender"
"448",448,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,60,0,250680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snodgrass","West Ham","Midfielder"
"449",449,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,70,0,92244,0,0,2,90,0,0,0,4,0,0,0,0,0,0,0,7,"0.0","0.0","0.0","0.0",0,0,0,0,3,0,0,0,30,25,0,0,0,0,3,1,0,0,0,"Ayew","West Ham","Midfielder"
"450",450,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,55,0,11166,0,0,2,60,0,0,0,2,0,0,0,0,0,0,0,13,"0.0","0.0","0.0","0.0",0,0,0,4,3,3,0,0,30,25,0,0,0,0,1,0,1,1,0,"Noble","West Ham","Midfielder"
"451",451,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,50,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kouyaté","West Ham","Midfielder"
"452",452,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,37423,0,0,2,90,0,0,0,4,0,0,0,0,0,0,0,27,"0.0","0.0","0.0","0.0",0,0,0,3,11,1,6,0,55,44,0,0,0,0,1,0,0,0,1,"Obiang","West Ham","Midfielder"
"453",453,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,70,0,61106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lanzini","West Ham","Midfielder"
"454",454,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,75,0,6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Antonio","West Ham","Midfielder"
"455",455,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,55,0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Feghouli","West Ham","Midfielder"
"456",456,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,13831,0,0,1,59,0,0,0,2,0,0,0,0,0,0,0,5,"0.0","0.0","0.0","0.0",0,0,0,0,3,1,0,0,19,15,0,0,0,0,0,0,0,0,0,"Fernandes","West Ham","Midfielder"
"457",457,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,60,0,4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carroll","West Ham","Forward"
"458",458,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,55,0,2459,0,0,1,30,0,0,0,2,0,0,0,0,0,0,0,-2,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,6,4,0,1,0,0,1,0,1,0,0,"Sakho","West Ham","Forward"
"459",459,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,41694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fletcher","West Ham","Forward"
"460",460,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,50,0,2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valencia","West Ham","Forward"
"461",461,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,39852,0,0,1,90,0,0,0,2,0,0,0,0,0,0,0,15,"0.0","0.0","0.0","0.0",0,0,0,7,4,0,3,0,18,12,0,0,0,0,1,0,0,0,0,"Suttner","Brighton","Defender"
"462",462,1,"2017-08-12T14:00:00Z",6,FALSE,0,3,45,0,7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malone","Huddersfield","Defender"
"463",463,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,50,0,23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bakayoko","Chelsea","Midfielder"
"464",464,1,"2017-08-12T14:00:00Z",15,TRUE,1,0,45,0,27700,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,4,"14.8","19.8","2.0","3.7",0,2,0,4,2,1,1,0,21,14,0,0,0,0,2,0,0,1,0,"Martina","Everton","Defender"
"465",465,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,40,0,70393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haidara","Newcastle","Defender"
"466",466,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,50,0,9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"de Jong","Newcastle","Midfielder"
"467",467,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,45,0,13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aarons","Newcastle","Midfielder"
"468",468,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,90370,0,0,15,90,1,0,1,0,0,0,0,0,0,0,3,39,"0.0","0.0","0.0","0.0",0,0,0,12,3,1,0,1,25,18,0,0,0,0,0,0,1,1,0,"Hegazi","West Brom","Defender"
"469",469,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pope","Burnley","Goalkeeper"
"470",470,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,55,0,5068,0,0,1,73,0,0,0,3,0,0,0,0,0,0,0,16,"0.0","0.0","0.0","0.0",0,0,0,2,4,1,0,0,46,42,0,0,0,0,0,0,0,0,1,"Christensen","Chelsea","Defender"
"471",471,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,50,0,3084,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Musonda","Chelsea","Midfielder"
"472",472,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,100,0,245495,0,0,10,31,1,1,0,0,0,0,0,0,0,0,2,34,"0.0","0.0","0.0","0.0",0,0,1,0,2,1,0,0,5,5,0,0,0,0,2,2,1,1,0,"Morata","Chelsea","Forward"
"473",473,1,"2017-08-11T18:45:00Z",1,FALSE,4,3,45,0,12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jakupovic","Leicester","Goalkeeper"
